accuracy
0.9343147873878479
0.9754444360733032
0.9846296310424805
0.9891852140426636
0.9912222027778625
0.9935555458068848
0.9950185418128967
0.9967407584190369
0.9975000023841858
0.9984814524650574
0.9990000128746033
0.9994444251060486
0.9994814991950989
0.999666690826416
0.999833345413208
0.9999074339866638
0.9999259114265442
0.9999444484710693
0.9999814629554749
0.9999814629554749
