accuracy
0.9281000018119812
0.9548999905586243
0.9626999974250794
0.9701999962329865
0.9736000061035156
0.9772999942302704
0.9791999995708466
0.9787000060081482
0.9818999946117402
0.9812999963760376
0.9822000026702881
0.9821999967098236
0.9848000049591065
0.9823000073432923
0.9856000006198883
0.9869000077247619
0.9851000070571899
0.9856000065803527
0.9862000048160553
0.9874000072479248
