accuracy
0.937333345413208
0.978518545627594
0.9857777953147888
0.9891296029090881
0.992111086845398
0.9935185313224792
0.9952592849731445
0.9967777729034424
0.9976111054420471
0.9984814524650574
0.9989073872566223
0.9994629621505737
0.9995555281639099
0.9996851682662964
0.9997222423553467
