accuracy
0.9372999966144562
0.9585000038146972
0.9662000000476837
0.9747999966144562
0.9799999952316284
0.9797000050544739
0.979399996995926
0.982399994134903
0.9817000031471252
0.98299999833107
0.9843999922275544
0.9846000015735626
0.9851000010967255
0.9854999959468842
0.9856000006198883
