accuracy
0.9134000062942504
0.9561999917030335
0.9639999985694885
0.9681999921798706
0.9720000147819519
0.9754000067710876
0.978600001335144
0.9793999910354614
0.9791999936103821
0.9795999884605407
0.9810000061988831
0.9827999949455262
0.9809999942779541
0.9819999933242798
0.9818000078201294
0.9817999958992004
0.9819999933242798
0.9827999949455262
0.9822000145912171
0.9829999923706054
0.9833999991416931
0.9825999975204468
0.9833999991416931
0.9843999862670898
0.9833999991416931
0.9832000017166138
0.9834000110626221
0.9849999904632568
0.9830000042915344
0.9828000068664551
0.9833999872207642
0.9845999956130982
0.9835999965667724
0.9830000042915344
0.9842000007629395
0.9840000033378601
0.9843999981880188
0.9836000084877015
0.9839999914169312
0.9837999939918518
